system:time_start,O3_column_number_density
"Aug 16, 2022",
"Aug 16, 2022",
"Aug 16, 2022",
"Aug 16, 2022",
"Aug 16, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",0.127
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 17, 2022",
"Aug 18, 2022",
"Aug 18, 2022",
"Aug 18, 2022",
"Aug 18, 2022",
"Aug 18, 2022",
"Aug 18, 2022",0.128
"Aug 18, 2022",
"Aug 18, 2022",
"Aug 18, 2022",
"Aug 18, 2022",
